step,alive,fused_us
1343,1000000,515.509
1344,1000000,446.161
1345,1000000,502.782
1346,1000000,452.874
1347,1000000,458.487
1348,1000000,439.446
1349,1000000,517.214
1350,1000000,436.740
1351,1000000,437.241
1352,1000000,442.352
1353,1000000,463.899
1354,1000000,444.256
1355,1000000,448.065
1356,1000000,514.507
1357,1000000,454.077
1358,1000000,441.851
1359,1000000,455.079
1360,1000000,491.357
1361,1000000,479.633
1362,1000000,443.755
1363,1000000,525.030
1364,1000000,484.944
1365,1000000,471.415
1366,1000000,450.269
1367,1000000,472.116
1368,1000000,485.846
1369,1000000,447.764
1370,1000000,500.377
1371,1000000,447.564
1372,1000000,456.683
1373,1000000,442.152
1374,1000000,458.888
1375,1000000,450.469
1376,1000000,437.843
1377,1000000,439.646
1378,1000000,478.029
1379,1000000,462.195
1380,1000000,442.753
1381,1000000,446.360
1382,1000000,446.861
1383,1000000,468.108
1384,1000000,497.371
1385,1000000,449.568
1386,1000000,443.054
1387,1000000,491.557
1388,1000000,467.406
1389,1000000,449.568
1390,1000000,434.735
1391,1000000,457.685
1392,1000000,462.695
1393,1000000,448.365
1394,1000000,436.239
1395,1000000,451.973
1396,1000000,457.384
1397,1000000,447.964
1398,1000000,441.550
1399,1000000,452.274
1400,1000000,450.469
1401,1000000,442.452
1402,1000000,446.160
1403,1000000,448.766
1404,1000000,448.666
1405,1000000,444.156
1406,1000000,485.445
1407,1000000,460.391
1408,1000000,444.457
1409,1000000,466.404
1410,1000000,508.795
1411,1000000,474.822
1412,1000000,448.265
1413,1000000,514.808
1414,1000000,533.549
1415,1000000,432.531
1416,1000000,444.557
1417,1000000,506.891
1418,1000000,481.737
1419,1000000,449.869
1420,1000000,526.934
1421,1000000,436.941
1422,1000000,429.724
1423,1000000,437.642
1424,1000000,513.805
1425,1000000,425.917
1426,1000000,426.618
1427,1000000,461.193
1428,1000000,531.043
1429,1000000,435.738
1430,1000000,467.807
1431,1000000,441.751
1432,1000000,451.672
1433,1000000,505.187
1434,1000000,451.772
1435,1000000,502.481
1436,1000000,452.174
1437,1000000,530.241
1438,1000000,443.956
1439,1000000,425.215
1440,1000000,449.167
1441,1000000,522.825
1442,1000000,510.499
1443,1000000,434.636
1444,1000000,478.129
1445,1000000,439.646
1446,1000000,521.723
1447,1000000,516.813
1448,1000000,445.258
1449,1000000,451.973
1450,1000000,450.169
1451,1000000,509.196
1452,1000000,446.962
1453,1000000,443.855
1454,1000000,448.164
1455,1000000,530.441
1456,1000000,439.545
1457,1000000,456.683
1458,1000000,469.611
1459,1000000,447.664
1460,1000000,456.182
1461,1000000,503.784
1462,1000000,512.603
1463,1000000,459.689
1464,1000000,464.600
1465,1000000,462.094
1466,1000000,476.626
1467,1000000,436.239
1468,1000000,447.463
1469,1000000,460.891
1470,1000000,479.332
1471,1000000,448.766
1472,1000000,502.181
1473,1000000,470.513
1474,1000000,437.742
1475,1000000,458.988
1476,1000000,504.886
1477,1000000,523.527
1478,1000000,519.117
1479,1000000,456.082
1480,1000000,462.295
1481,1000000,460.992
1482,1000000,442.954
1483,1000000,435.638
1484,1000000,465.001
1485,1000000,465.802
1486,1000000,450.970
1487,1000000,514.808
1488,1000000,444.055
1489,1000000,456.482
1490,1000000,441.550
1491,1000000,508.695
1492,1000000,445.485
1493,1000000,449.594
1494,1000000,451.298
1495,1000000,521.269
1496,1000000,472.450
1497,1000000,527.284
1498,1000000,453.805
1499,1000000,433.756
1500,1000000,524.276
1501,1000000,525.480
1502,1000000,460.622
1503,1000000,476.059
1504,1000000,517.961
1505,1000000,521.469
1506,1000000,468.741
1507,1000000,465.533
1508,1000000,437.966
1509,1000000,449.995
1510,1000000,428.042
1511,1000000,445.485
1512,1000000,439.871
1513,1000000,454.005
1514,1000000,476.159
1515,1000000,440.573
1516,1000000,515.755
1517,1000000,539.013
1518,1000000,461.925
1519,1000000,439.370
1520,1000000,440.573
1521,1000000,509.039
1522,1000000,455.610
1523,1000000,439.069
1524,1000000,437.264
1525,1000000,521.971
1526,1000000,539.313
1527,1000000,447.089
1528,1000000,500.719
1529,1000000,460.120
1530,1000000,437.064
1531,1000000,440.974
1532,1000000,442.076
1533,1000000,439.269
1534,1000000,474.054
1535,1000000,445.385
1536,1000000,448.993
1537,1000000,531.494
1538,1000000,461.123
1539,1000000,508.137
1540,1000000,439.269
1541,1000000,520.968
1542,1000000,466.235
1543,1000000,513.049
1544,1000000,446.989
1545,1000000,450.096
1546,1000000,477.964
1547,1000000,438.969
1548,1000000,452.201
1549,1000000,438.468
1550,1000000,525.579
1551,1000000,505.831
1552,1000000,440.372
1553,1000000,479.467
1554,1000000,529.890
1555,1000000,453.805
1556,1000000,455.008
1557,1000000,509.540
1558,1000000,490.995
1559,1000000,448.993
1560,1000000,479.467
1561,1000000,435.461
1562,1000000,450.397
1563,1000000,448.792
1564,1000000,509.240
1565,1000000,442.377
1566,1000000,481.171
1567,1000000,448.993
1568,1000000,509.039
1569,1000000,440.372
1570,1000000,447.589
1571,1000000,470.445
1572,1000000,462.125
1573,1000000,438.167
1574,1000000,434.959
1575,1000000,529.288
1576,1000000,529.790
1577,1000000,451.098
1578,1000000,437.164
1579,1000000,446.788
1580,1000000,443.680
1581,1000000,448.993
1582,1000000,474.154
1583,1000000,439.771
1584,1000000,446.186
1585,1000000,521.771
1586,1000000,455.308
1587,1000000,427.842
1588,1000000,444.082
1589,1000000,511.244
1590,1000000,437.966
1591,1000000,435.159
1592,1000000,445.986
1593,1000000,491.397
1594,1000000,450.296
1595,1000000,470.846
1596,1000000,473.152
1597,1000000,523.574
1598,1000000,438.468
1599,1000000,531.794
1600,1000000,459.820
1601,1000000,437.666
1602,1000000,439.069
1603,1000000,519.866
1604,1000000,519.264
1605,1000000,438.368
1606,1000000,525.981
1607,1000000,526.482
1608,1000000,454.707
1609,1000000,458.516
1610,1000000,455.008
1611,1000000,441.374
1612,1000000,435.861
1613,1000000,447.189
1614,1000000,459.719
1615,1000000,439.870
1616,1000000,444.281
1617,1000000,440.473
1618,1000000,516.357
1619,1000000,448.692
1620,1000000,452.302
1621,1000000,445.084
1622,1000000,494.403
1623,1000000,447.389
1624,1000000,535.103
1625,1000000,452.902
1626,1000000,446.989
1627,1000000,458.817
1628,1000000,529.790
1629,1000000,434.457
1630,1000000,452.201
1631,1000000,461.523
1632,1000000,445.985
1633,1000000,437.966
1634,1000000,455.710
1635,1000000,493.802
1636,1000000,457.213
1637,1000000,450.296
1638,1000000,441.676
1639,1000000,478.063
1640,1000000,435.661
1641,1000000,439.971
1642,1000000,447.088
1643,1000000,507.435
1644,1000000,440.171
1645,1000000,452.401
1646,1000000,442.477
1647,1000000,457.915
1648,1000000,438.367
1649,1000000,453.203
1650,1000000,486.886
1651,1000000,523.675
1652,1000000,442.577
1653,1000000,444.682
1654,1000000,519.264
1655,1000000,475.056
1656,1000000,447.890
1657,1000000,470.546
1658,1000000,516.057
1659,1000000,452.803
1660,1000000,455.910
1661,1000000,468.640
1662,1000000,466.336
1663,1000000,446.788
1664,1000000,446.688
1665,1000000,509.340
1666,1000000,502.122
1667,1000000,438.668
1668,1000000,521.771
1669,1000000,461.122
1670,1000000,451.700
1671,1000000,444.783
1672,1000000,488.891
1673,1000000,526.181
1674,1000000,512.548
1675,1000000,460.722
1676,1000000,448.793
1677,1000000,459.920
1678,1000000,455.809
1679,1000000,495.607
1680,1000000,457.514
1681,1000000,440.272
1682,1000000,452.302
1683,1000000,519.465
1684,1000000,451.399
1685,1000000,445.284
1686,1000000,446.487
1687,1000000,521.470
1688,1000000,456.913
1689,1000000,454.807
1690,1000000,500.218
1691,1000000,444.381
1692,1000000,445.484
1693,1000000,474.455
1694,1000000,524.376
1695,1000000,460.722
1696,1000000,467.338
1697,1000000,510.242
1698,1000000,538.912
1699,1000000,460.722
1700,1000000,500.619
1701,1000000,464.832
1702,1000000,468.240
1703,1000000,436.663
1704,1000000,453.805
1705,1000000,447.790
1706,1000000,435.059
1707,1000000,445.284
1708,1000000,527.484
1709,1000000,440.172
1710,1000000,438.768
1711,1000000,527.684
1712,1000000,457.814
1713,1000000,430.649
1714,1000000,432.653
1715,1000000,471.849
1716,1000000,441.976
1717,1000000,429.947
1718,1000000,440.974
1719,1000000,511.947
1720,1000000,532.697
1721,1000000,433.355
1722,1000000,452.201
1723,1000000,491.296
1724,1000000,442.879
1725,1000000,463.228
1726,1000000,529.890
1727,1000000,447.289
1728,1000000,541.719
1729,1000000,481.573
1730,1000000,437.766
1731,1000000,443.380
1732,1000000,442.277
1733,1000000,505.230
1734,1000000,435.862
1735,1000000,434.358
1736,1000000,442.277
1737,1000000,440.973
1738,1000000,441.374
1739,1000000,434.157
1740,1000000,529.789
1741,1000000,454.407
1742,1000000,432.152
1743,1000000,488.088
1744,1000000,516.057
1745,1000000,452.200
1746,1000000,434.357
1747,1000000,536.306
1748,1000000,505.330
1749,1000000,432.553
1750,1000000,487.286
1751,1000000,463.228
1752,1000000,522.072
1753,1000000,448.191
1754,1000000,508.839
1755,1000000,449.795
1756,1000000,437.766
1757,1000000,452.401
1758,1000000,522.873
1759,1000000,447.990
1760,1000000,448.492
1761,1000000,448.191
1762,1000000,516.758
1763,1000000,448.692
1764,1000000,534.702
1765,1000000,452.702
1766,1000000,497.411
1767,1000000,436.664
1768,1000000,528.586
1769,1000000,442.377
1770,1000000,434.157
1771,1000000,485.181
1772,1000000,462.426
1773,1000000,470.746
1774,1000000,463.529
1775,1000000,451.399
1776,1000000,470.746
1777,1000000,497.210
1778,1000000,489.091
1779,1000000,463.829
1780,1000000,496.609
1781,1000000,505.631
1782,1000000,468.641
1783,1000000,474.054
1784,1000000,469.343
1785,1000000,496.308
1786,1000000,446.186
1787,1000000,464.732
1788,1000000,549.839
1789,1000000,458.918
1790,1000000,468.341
1791,1000000,482.474
1792,1000000,520.367
1793,1000000,466.335
1794,1000000,478.365
1795,1000000,485.583
1796,1000000,515.856
1797,1000000,453.404
1798,1000000,510.844
1799,1000000,522.773
1800,1000000,440.974
1801,1000000,440.072
1802,1000000,484.881
1803,1000000,487.587
1804,1000000,452.001
1805,1000000,453.204
1806,1000000,460.121
1807,1000000,441.675
1808,1000000,436.262
1809,1000000,453.303
1810,1000000,532.195
1811,1000000,438.969
1812,1000000,470.646
1813,1000000,467.438
1814,1000000,501.521
1815,1000000,443.880
1816,1000000,529.589
1817,1000000,472.951
1818,1000000,456.010
1819,1000000,447.690
1820,1000000,508.839
1821,1000000,448.592
1822,1000000,453.905
1823,1000000,531.394
1824,1000000,439.670
1825,1000000,488.991
1826,1000000,487.588
1827,1000000,514.353
1828,1000000,451.900
1829,1000000,493.000
1830,1000000,452.301
1831,1000000,454.106
1832,1000000,446.787
1833,1000000,518.762
1834,1000000,457.714
1835,1000000,444.783
1836,1000000,447.790
1837,1000000,512.748
1838,1000000,445.685
1839,1000000,442.978
1840,1000000,488.590
1841,1000000,440.573
1842,1000000,439.971
1843,1000000,447.690
1844,1000000,506.433
1845,1000000,525.780
1846,1000000,436.362
1847,1000000,461.724
1848,1000000,523.776
1849,1000000,444.582
1850,1000000,497.210
1851,1000000,460.321
1852,1000000,427.741
1853,1000000,476.360
1854,1000000,448.993
1855,1000000,445.084
1856,1000000,442.076
1857,1000000,490.093
1858,1000000,511.344
1859,1000000,443.079
1860,1000000,451.299
1861,1000000,511.646
1862,1000000,524.978
1863,1000000,439.971
1864,1000000,448.893
1865,1000000,484.680
1866,1000000,492.599
1867,1000000,480.971
1868,1000000,498.113
1869,1000000,443.480
1870,1000000,430.348
1871,1000000,452.000
1872,1000000,441.475
1873,1000000,447.289
1874,1000000,486.485
1875,1000000,456.913
1876,1000000,441.876
1877,1000000,444.181
1878,1000000,447.690
1879,1000000,535.103
1880,1000000,435.160
1881,1000000,479.567
1882,1000000,511.044
1883,1000000,451.098
1884,1000000,433.756
1885,1000000,476.159
1886,1000000,517.259
1887,1000000,445.184
1888,1000000,451.599
1889,1000000,546.029
1890,1000000,483.276
1891,1000000,444.081
1892,1000000,444.883
1893,1000000,464.331
1894,1000000,450.697
1895,1000000,442.978
1896,1000000,481.372
1897,1000000,454.607
1898,1000000,455.008
1899,1000000,461.123
1900,1000000,512.147
1901,1000000,442.377
1902,1000000,459.319
1903,1000000,453.604
1904,1000000,524.477
1905,1000000,438.066
1906,1000000,519.966
1907,1000000,490.093
1908,1000000,449.294
1909,1000000,458.717
1910,1000000,488.188
1911,1000000,516.357
1912,1000000,449.595
1913,1000000,492.600
1914,1000000,525.981
1915,1000000,442.778
1916,1000000,454.106
1917,1000000,451.900
1918,1000000,494.403
1919,1000000,433.055
1920,1000000,438.668
1921,1000000,458.015
1922,1000000,450.296
1923,1000000,537.208
1924,1000000,439.369
1925,1000000,474.856
1926,1000000,461.824
1927,1000000,517.460
1928,1000000,442.277
1929,1000000,473.252
1930,1000000,436.764
1931,1000000,475.357
1932,1000000,445.284
1933,1000000,538.411
1934,1000000,544.326
1935,1000000,451.099
1936,1000000,490.194
1937,1000000,546.530
1938,1000000,455.208
1939,1000000,456.412
1940,1000000,534.702
1941,1000000,446.286
1942,1000000,480.670
1943,1000000,472.952
1944,1000000,543.724
1945,1000000,430.348
1946,1000000,527.384
1947,1000000,446.888
1948,1000000,446.587
1949,1000000,440.171
1950,1000000,540.015
1951,1000000,450.196
1952,1000000,439.269
1953,1000000,449.093
1954,1000000,495.206
1955,1000000,447.790
1956,1000000,499.717
1957,1000000,448.191
1958,1000000,439.370
1959,1000000,463.027
1960,1000000,490.795
1961,1000000,454.306
1962,1000000,440.473
1963,1000000,531.694
1964,1000000,509.841
1965,1000000,457.915
1966,1000000,470.446
1967,1000000,489.391
1968,1000000,442.077
1969,1000000,433.456
1970,1000000,448.292
1971,1000000,441.375
1972,1000000,452.413
1973,1000000,440.180
1974,1000000,446.798
1975,1000000,433.663
1976,1000000,445.595
1977,1000000,449.406
1978,1000000,445.294
1979,1000000,453.316
1980,1000000,451.010
1981,1000000,499.539
1982,1000000,437.072
1983,1000000,515.784
1984,1000000,538.644
1985,1000000,451.009
1986,1000000,456.324
1987,1000000,537.040
1988,1000000,524.808
1989,1000000,448.603
1990,1000000,502.648
1991,1000000,511.472
1992,1000000,448.803
1993,1000000,456.625
1994,1000000,440.782
1995,1000000,446.197
1996,1000000,446.798
1997,1000000,452.714
1998,1000000,503.951
1999,1000000,445.595
2000,1000000,453.316
2001,1000000,462.440
2002,1000000,490.916
2003,1000000,465.448
2004,1000000,460.434
2005,1000000,439.277
2006,1000000,553.284
2007,1000000,436.872
2008,1000000,537.742
2009,1000000,458.931
2010,1000000,435.468
2011,1000000,510.068
2012,1000000,519.292
2013,1000000,444.693
2014,1000000,442.687
2015,1000000,439.278
2016,1000000,453.516
2017,1000000,443.489
2018,1000000,454.820
2019,1000000,447.901
2020,1000000,435.869
2021,1000000,457.627
2022,1000000,455.421
2023,1000000,467.353
2024,1000000,522.602
2025,1000000,457.426
2026,1000000,447.901
2027,1000000,511.672
2028,1000000,440.882
2029,1000000,471.966
2030,1000000,456.424
2031,1000000,445.093
2032,1000000,511.371
2033,1000000,444.893
2034,1000000,438.275
2035,1000000,435.167
2036,1000000,505.154
2037,1000000,452.714
2038,1000000,448.102
2039,1000000,449.304
2040,1000000,494.627
2041,1000000,446.197
